path,sha256,kind,api_version,namespace,name,parse_status,parse_error,spec_keys,test_nodes,risk_flags,shape_issues,placeholder_count
raw_yaml\PodChaos\82346bc133b4deaafb3f393a.yaml,7ad334e56278285ce47bb1aacd49384903cb56d6737228925b71f7d774ceff3f,PodChaos,chaos-mesh.org/v1alpha1,default,pod-failure-experiment,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\828b1528578a4125150729f2.yaml,5b29e710eba162fb421fa2c5b608aefe38011d35a6f4cad0fc3b65ab083f84d1,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,image-resizer-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\82cb1008b46b02854e2a0bb6.yaml,31bf1d6e3d31549760eb4df43e1f24a86e1e5bedeec37686349350a0268a1312,PodChaos,chaos-mesh.org/v1alpha1,chaos-eater,chaos-test,valid_map,,"[""action"", ""mode"", ""selector"", ""value""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\82d1258b33bd8228b039523b.yaml,17ef024c67dc6c77a8f192e64420634ed896e16b30d29ba83457b657d3c544a7,PodChaos,chaos-mesh.org/v1alpha1,estatewise,pod-failure-test,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\83644314ce999808c1846eff.yaml,4eefdd1b940b4b34688b7a197937ed72bd0ae6ec7be96c6d56f51aead9a27b02,PodChaos,chaos-mesh.org/v1alpha1,cc,cc-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector"", ""value""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\84144265c303fda4eadb34c2.yaml,8b338b57284ffa71e43f64b441974432b456f7518de692f6cc42b8e0fe557560,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,health-dashboard-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\8485763fd797e3460f189ffe.yaml,fa7ecdc3b2061e66d16a502556c7b4bc9612747b764ca291cc156e359283af1d,PodChaos,chaos-mesh.org/v1alpha1,chaos-mesh,mssql-replica-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""cloud_instance""]",[],0
raw_yaml\PodChaos\882cce1526ca1768120dc39b.yaml,2017b52af6af04b92c145482d730e4cdfb200d56a346d3fdea1fb982d8d25828,PodChaos,chaos-mesh.org/v1alpha1,default,,valid_map,,"[""action"", ""containerNames"", ""duration"", ""mode"", ""selector""]","[""pod_container-kill"", ""selector""]","[""namespace_or_selector_blast_radius"", ""placeholder""]",[],3
raw_yaml\PodChaos\892d9902c7257bb86229705c.yaml,eabb056224dd22b602f9295b41d5e819b71b97132862a5461c82ecc57784cb1d,PodChaos,chaos-mesh.org/v1alpha1,payment,payment-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector"", ""value""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\89909ef48b06f570f063a8fb.yaml,0f9742a964727d7826a24f129cf4676f59941603e74adf4f0f21df86a113f26a,PodChaos,chaos-mesh.org/v1alpha1,chaos-mesh,,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\8bf6cac35444dfa60d9c5a84.yaml,c7521944577b71a661a8ca45e02a0e5ecbdb41c83e80c2b1ba9f49be048566a2,PodChaos,chaos-mesh.org/v1alpha1,default,pod-kill-mesh,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\8cd31dc04875add05cdfe248.yaml,50dbbb659df96d14ec3a8533f63d8586cab8d9447c46a6d67822de0689fc0e1b,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,reaction-service-skill-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\8d62129eb0906955f1f2ca8d.yaml,ac2b7635a00b46d22d69f28d14e3427233c679978d21ca2f861aef7e58a17a64,PodChaos,chaos-mesh.org/v1alpha1,,pod-failure-example,valid_map,,"[""action"", ""duration"", ""mode"", ""selector"", ""value""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\8d6ff9e1db75b80ba23455df.yaml,e0fdf2c204f91db474303bcfe1a5c04ba94c5d8a2b443c4cc711a2f224be48c4,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,catalog-api-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\8e52cda2de447cbb8724a8c5.yaml,ee73b923facf1ce9d02dfc0c34594c31d436f100c296d84771964cbfc6ec0215,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,api-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\8ed05d9e4020e7c69d8b450c.yaml,911f7d16aa274e0fc355dc8672c1f7e4e6dc9081a57e9992cd63301b47361e87,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,pod-failure-experiment,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\90268d1d6ad4b0ea9bc6f929.yaml,beb67a295c4c59ce175857a97a45de10c12aef307b7494f3c2f6384d4ab64ba7,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,translation-svc-skill-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\907500a71063cf1849d9df20.yaml,e9e6d3f1b9a9214efcf2d48f8ed565a1bdae6780b96290df497c51b454c7ebc2,PodChaos,chaos-mesh.org/v1alpha1,relibank,relibank-messaging-service,valid_map,,"[""action"", ""duration"", ""gracePeriod"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\91a41265d08e183ea313b976.yaml,f7444d2cb0ec4d1405171871660408b08d8f0dfd56e9cfe468d8f700a26bf781,PodChaos,chaos-mesh.org/v1alpha1,,pod-failure-example,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\91ce8f32dbfd854087f4bc23.yaml,31c990d85762f21ffefe7b404aceeb3a268e8bc1850ab31f495c61edc768c7dd,PodChaos,chaos-mesh.org/v1alpha1,hippius-s3-staging,f1-agent-kill,valid_map,,"[""action"", ""gracePeriod"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\9319cbcb7479865f831f4a31.yaml,efdf15e5463edcc99ddc3fdbb0d80efb5b3ee2ddc575623b59829f10915ee71d,PodChaos,chaos-mesh.org/v1alpha1,relibank,relibank-scheduler-service-test,valid_map,,"[""action"", ""duration"", ""gracePeriod"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\9353958e83d4c16bda564089.yaml,175d73d0fe3bb8b7cb8c09482d6483bea08b1344119b3598a113b22b41d17d14,PodChaos,chaos-mesh.org/v1alpha1,chaos-eater,chaos-test,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\93f7b21ceaea5123adcf13e9.yaml,eecc2cf5f3f58d4fdf9a97a4accfa3259af5e1c279f8a3902507429b66bb5bc3,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,alert-evaluator-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\94b5c3952427a44c1ab39ada.yaml,6128b14be0ba140078848e2033f164c5c6a8b7b8d6bb6e90323c902a3772230c,PodChaos,chaos-mesh.org/v1alpha1,default,cartservices-all-pods-not-available,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\PodChaos\94d70cd12f8bac41aa8af4c4.yaml,3e0413bb38e7531b6e330d6bca6215bb86da6860b157e0798fe6ffa85d46197b,PodChaos,chaos-mesh.org/v1alpha1,default,brain-storm-pod-kill,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\9612e1a34dd43eddaf4695dc.yaml,d5a710b1e2b85f55f14506b6a57bdf396a7c0748436875d395426bfe058de9e7,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,block-list-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\968e2f961defa2e4542a27b3.yaml,2cd8d1fa899400719d99124492f91b97c80f1fe2e0bc97f32bb6fa6452ab7e54,PodChaos,chaos-mesh.org/v1alpha1,sentinel-system,kill-control-api-pod,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\988c0231053b063fa466980d.yaml,6c0e64c4693b549872608c9d436b32b953c8431cd97764673665c669f5505f63,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,rate-limiter-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\989bc8039de1c31924b9f837.yaml,e1a813f41dbd9f33747db97184cbbce17edc84d81e4daf5900a511906dd69ebd,PodChaos,chaos-mesh.org/v1alpha1,judgex,mysql-pod-kill,valid_map,,"[""action"", ""duration"", ""gracePeriod"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\98b4142bb35ee3d1b21fe7cd.yaml,61183b9e83e6e63f46a87d6ff4ca53d3fb71940f29c285a2206caff3e40987e8,PodChaos,chaos-mesh.org/v1alpha1,addressbook-preprod,chaos-pod-failure-test,valid_map,,"[""action"", ""duration"", ""mode"", ""selector"", ""value""]","[""pod_pod-failure"", ""selector""]","[""machine_address""]",[],0
raw_yaml\PodChaos\9910050f7b1800d8ebe02848.yaml,72c8d2d743374ae860050edec4290b6c51cbf9f5ea4770ee3fc9c5303374a63e,PodChaos,chaos-mesh.org/v1alpha1,epic8-prod,epic8-pod-failure-test,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector"", ""value""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\99369ddb3d160ea8514c1a47.yaml,915594d44ec66dc343590f3902f8378799392e0d05b4bf050ae6c0ad2b14c313,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,synthetic-pod-cross-namespace-test,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector"", ""value""]","[""pod_pod-failure"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\9a0966ced003efdbd42cb3b0.yaml,c6b40dee6d5473333e6c566b6a7caea44493af36d6690d3cfcdf0d5fa58760e5,PodChaos,chaos-mesh.org/v1alpha1,default,pod-kill-experiment,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\9a6715b62df855828a9bc287.yaml,a17345dc240e063153e1676be01f3bec473d73955708a84896bbcec834b405da,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,image-catalog-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\9a77dc5dc1f1bfa49062598b.yaml,208f1ccec29fd0f73cfbcac5d8e192b3ed50133e79d51d332d4dae56bee465a6,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,event-rsvp-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\9b9b96fe60a40d552e55ce8d.yaml,2d891205ccc5659d2f5aae421e1cf010abca2779170b674a716ab2e56402a2ca,PodChaos,chaos-mesh.org/v1alpha1,chaos-mesh,pod-kill-random,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\9bc9795219beea40d13ca5f5.yaml,31758a69ec2a1d6ad1130e0c5f80ac8704b3740747ffb950877d50b70cb31af5,PodChaos,chaos-mesh.org/v1alpha1,chaos-engineering,openstack-pod-kill,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\9be2372cb809d5d65b69bb6f.yaml,8d4f87eda911dcee26319d69b4b2ae62ed26d23aad6127ee88492765c6f156b3,PodChaos,chaos-mesh.org/v1alpha1,orders,orders-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector"", ""value""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\9cc08d0a34b9aa4c8d98a226.yaml,4359acfa660a2333515d1eda19e132d2a0b6a1317cca69b417263e13809d9deb,PodChaos,chaos-mesh.org/v1alpha1,sock-shop,el-e11-pod-kill-carts,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\9d022729ea3710b72b23a61d.yaml,7ce470f655162845e81fba254f8936994ee85c1fb5519509874ba99cef393f4a,PodChaos,chaos-mesh.org/v1alpha1,cc,cc-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector"", ""value""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\9d0d7149e6d76f5ee9f74153.yaml,f465fd0543b6c0fd0c05b36300caf5374ff501932a4c7b889b0d3649ddda18d3,PodChaos,chaos-mesh.org/v1alpha1,waste-dev,bin-status-pod-kill,valid_map,,"[""action"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""cloud_instance"", ""temporal_or_composite""]",[],0
raw_yaml\PodChaos\9d5fed63ff9db532552ea860.yaml,4e3a4039e7b1ec299496e53a75d2f6bbc91874fb1abed302209a1cde9f53c53c,PodChaos,chaos-mesh.org/v1alpha1,sock-shop,shipping-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\PodChaos\9d7988f7e84a932770f6a6f5.yaml,112f193bcad851ceab22176c83ccc9364b9229e971e312cf0cb08ebcd9fe71ae,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,pdb-validation,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\PodChaos\9d9763a35ea18e151b558ff6.yaml,e7e27a8ca3bd34985c9e32b2c4f3069fae9434327232a8bc926657ab1e1c4ce0,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,shipping-calculator-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\9e21f1fe72cfaa6daedfae0c.yaml,7bf0eb42c493ab6d8e59b23775eb8a31324ec6ee1f0fa1d16e75fd111e32ada8,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,pod-failure-saga-orchestrator,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\9eb9d3670af4b357643fa5af.yaml,c68857a1f27f687f9d79042f5d663f707043308e396b37a67312f1133e0e6f7f,PodChaos,chaos-mesh.org/v1alpha1,default,test-2,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\PodChaos\9ef634a94520d2d080077f68.yaml,3f07b237697e970198107c283e860578f196aa7d5b59dc4918a0854ca6a37593,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,checkout-service-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\a06dd04f55150145d064d9cb.yaml,421af47d94a61f03fb38783b2488b9add5e383c297fd438a29d67ec6dd87a2bc,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,pod-failure-anomaly-detector,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\a080892415fc31a92c5df762.yaml,59346d7c0556a1333ed533130f3f3df0cd803ab339ea1da37b8f0ce1faed13d7,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,pod-kill-example,valid_map,,"[""action"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\a18624cc40b74072d1086c26.yaml,e04bf29d8b63aa865464834c2bccbf7c2dc9c1e9812d6fe89da3f1806cb09440,PodChaos,chaos-mesh.org/v1alpha1,chaos-demo,pod-kill,valid_map,,"[""action"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\a38b68f0473be3d515e54aba.yaml,8c0f5f32ccfceabc5da7de6a17ce4dd204e57321375d3ad4a4cbf74df87b27c4,PodChaos,chaos-mesh.org/v1alpha1,relibank,relibank-bill-pay-resilience-test,valid_map,,"[""action"", ""duration"", ""gracePeriod"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\a3e90a72cc710239cbcae75f.yaml,b0f5fd8eca4092ab5da39ac91b82d806de0d16b346b9c7700bfe9543bfeea230,PodChaos,chaos-mesh.org/v1alpha1,demospace,potatokill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\PodChaos\a42d60511f78f98dfd547795.yaml,7689bc38fde245ce90065245b58b7230c69165c573294eec7792e604e7c56747,PodChaos,chaos-mesh.org/v1alpha1,default,az-failure-simulation,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""namespace_or_selector_blast_radius"", ""temporal_or_composite""]",[],0
raw_yaml\PodChaos\a4ba68e70219373aa7491ab3.yaml,ad549ea178befb7e47e5544222fffdb31c748e91cc861ab8f0161fa63f1d6c28,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,pod-deletion-staging,valid_map,,"[""action"", ""duration"", ""mode"", ""schedule"", ""selector"", ""value""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\a4f1ad791c2c4994c21065c1.yaml,568e7b598dfffdc81dd478646c22dbb5ed7488036bd8f453a0d2aa5cf33a45b1,PodChaos,chaos-mesh.org/v1alpha1,sock-shop,pf-carts-r06-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\a5a10d7398463a38115848fd.yaml,0ba557d8f0802c79bb9ee8a08bed715332f368557ea4d2723b5f3ed3f2009631,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,article-service-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\a63cbb1142d8e163420e10df.yaml,4d796631a78a495c3981c48409cfea7ec83cb03e461b9d3330e6b02e52883617,PodChaos,chaos-mesh.org/v1alpha1,strimzi-kafka,kafka-3-pods-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector"", ""value""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\a6cae11d381a432ef229a410.yaml,6e82da85d38cd02ec517d38d2babeacd3c90e8170019a1696818433d1d613a7d,PodChaos,chaos-mesh.org/v1alpha1,,pod-kill-documentdb,valid_map,,"[""action"", ""gracePeriod"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""cloud_instance""]",[],0
raw_yaml\PodChaos\a7351a8e7ed4cdc179020897.yaml,34d79c79ced989a797e166e633f4dbd6bda97659bb6fc25dedb371070c4e5737,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,event-enricher-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\a77aebcc2ba3269a9eb9d376.yaml,c76234d6e32092310af79495b9bc88f43deed0b9ce2ddbf6854ad8858f46aeab,PodChaos,chaos-mesh.org/v1alpha1,chaos-mesh,mimir-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector"", ""value""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\a7c6d49dbcece0296c3ce6ec.yaml,0a262829151a78b5bb1db2e1d4a94591e69985c31248fdedf8a73fec991d2f03,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,quota-enforcer-skill-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\a9f1391e10f036bb8fc703eb.yaml,4acec6045047f0566fc5055b358a9cae55a6726ccad74e21deb5e3e26cd5bca2,PodChaos,chaos-mesh.org/v1alpha1,load-testing,neural-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\ab22de9a7db1c1cd03ca81bc.yaml,83473f112a6779b453986bfd17b31d5ef295bd0585144570d4a860ba0b545536,PodChaos,chaos-mesh.org/v1alpha1,cathedral,pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\ab75ae10942e07149a2cc7df.yaml,32b6449ff62e2cd36b4d8758a9065b9fcb7be0005dce3d659435c6a6c62762a4,PodChaos,chaos-mesh.org/v1alpha1,apps,inventory-pod-kill,valid_map,,"[""action"", ""duration"", ""gracePeriod"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\abbb625ba2e0fa89b47b8f19.yaml,c8301a445fd058c11e039c9c652c8b4e07eaf6b0bad29368877247ac722d3723,PodChaos,chaos-mesh.org/v1alpha1,platform,pod-kill,valid_map,,"[""action"", ""mode""]","[""pod_pod-kill""]",[],[],0
raw_yaml\PodChaos\ada0508100bcad0969bb4d9e.yaml,aeb3dca069e582339612550bdb5af5e066eaf536884098feb73a58758b661bbc,PodChaos,chaos-mesh.org/v1alpha1,,pod-failure-dataflow,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-failure"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\adc6f1105efc1ea043558fac.yaml,3b9e5fb7147f9e7f8a5a5c94a9bd0ca41b02623561b3b1fac9ae751b9371864a,PodChaos,chaos-mesh.org/v1alpha1,mesh-system,pod-kill-25pct,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector"", ""value""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\aed126bd8f9e802116dde4c1.yaml,776ef63e366d1e1f205fb3de5ed7bf72f7cefdcab2f826c133c934c1e56d0bfc,PodChaos,chaos-mesh.org/v1alpha1,rockraft,kill-follower,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\af25575a9da416d0c7d88b7e.yaml,d18063408896e7f6ed9d8268e6bc4d7ddcf7d8466bebca54d72ee62dc229e05a,PodChaos,chaos-mesh.org/v1alpha1,chaos-testing,promotion-pod-kill,valid_map,,"[""action"", ""mode"", ""scheduler"", ""selector""]","[""pod_pod-kill"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\PodChaos\afdd9c19d3853317ce281b11.yaml,9e95e519c5e82d5edc274a5d30a262d6269ec9263134ae88a1c07a49884facb5,PodChaos,chaos-mesh.org/v1alpha1,chaos-mesh,crdb-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\aff8f5e1996c2d85b6ce4647.yaml,99ece797b32852dbd99a531b14c40961ba21753f5f14dcb995d7395967fd2322,PodChaos,chaos-mesh.org/v1alpha1,bookstore,kill-one-catalog,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
raw_yaml\PodChaos\b0a6fb43d0c3e86f8a5aa222.yaml,ffd1c689bb321bb2ec0d49c942798d91ddbcdc62f0c5506a6c5d0fb307e5b9f0,PodChaos,chaos-mesh.org/v1alpha1,chaos-mesh,prod-pod-failure,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""pod_pod-failure"", ""selector""]",[],[],0
raw_yaml\PodChaos\b35306d1672f5b444839e0fd.yaml,51063fabf6050df741dbae371214b03b2ba90d855353eb3e93d5a1a18617525a,PodChaos,chaos-mesh.org/v1alpha1,vibe-coding,budget-tracker-f01-pod-kill,valid_map,,"[""action"", ""mode"", ""selector""]","[""pod_pod-kill"", ""selector""]",[],[],0
